GENE_ID,MMRF_2834_1_BM,MMRF_1107_1_BM,MMRF_2695_1_BM,MMRF_2251_1_BM,MMRF_1151_1_BM,MMRF_2516_1_BM,MMRF_2401_1_BM,MMRF_2522_1_BM,MMRF_2353_1_BM,MMRF_1310_1_BM,MMRF_2230_1_BM,MMRF_2579_1_BM,MMRF_2035_1_BM,MMRF_1833_1_BM,MMRF_1349_1_BM,MMRF_1189_1_BM,MMRF_2076_1_BM,MMRF_2853_1_BM,MMRF_1520_1_BM,MMRF_1388_1_BM
ENSG00000149150,-0.21018530816,0.793503160054,-0.602487575311,2.33478082843,-0.419434922024,-0.158121918437,-1.34090767503,-2.05930710313,-1.49209274526,-1.0988537946799999,0.643544108269,0.325877964153,-2.19443814762,0.6757084485349999,-0.44857127411700004,0.630031306533,0.63195906833,0.118936529726,-0.070021994059,0.7860535824060001
ENSG00000138311,-4.01,-4.01,-0.0816454757421,-0.565891321725,-0.217467043778,-0.0842809547462,0.26615826876299997,-0.646219312242,0.34335289743,1.08298036392,0.694131201637,-0.36579003548600003,-1.03112607356,0.774861859882,-0.290401832255,2.27486598118,-0.135429747914,-4.01,-0.386013844406,-0.15894638794399998
ENSG00000239642,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-0.15037228325899998,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01
ENSG00000115761,3.23133210722,0.0849980835032,1.83356523905,1.45269974192,-0.8262828604369999,-0.40146142301200005,0.745403177201,-1.0286440055,-0.678228846781,-0.622240985281,-0.994101302308,-1.35307919757,-1.48736777814,0.5931660459470001,0.049666242384999996,0.18608764226500002,-1.0773917125399999,2.19055867437,1.66372178595,-0.398834099731
ENSG00000168421,1.32484039926,-0.384792430624,0.920983112062,-1.18453316183,-0.093934994735,0.606823631227,0.051047826331599995,-0.179390541089,-0.327037015235,0.721319887499,0.0647740168706,-0.289343807461,0.648065730036,0.609533182632,0.873414901612,-1.1566281058,0.19941660729400001,-0.220453215049,-0.39445752918399996,-4.01
ENSG00000039560,0.6750378430060001,0.41376565729599996,-0.02045868376,-0.504038766615,0.158646724231,-0.9370652787379999,0.343989638817,-1.1117877938,0.12917173812899999,0.23093380068100003,0.16232309451500002,0.20904392405799999,-0.34612511156900005,-0.399303015869,2.1228876107,0.0030525296586,0.277250641007,0.335002261942,1.2118422472100001,-0.130121637229
ENSG00000011007,3.19996042999,0.6451303343079999,1.0275060866299999,0.06999084187239998,0.370691399112,-0.569957009748,1.01710361036,-0.602477459683,0.026088399989400005,-1.78480158122,-1.1167966626399999,-0.634181636948,-0.268195287943,-0.312063345145,0.338003631405,-0.657181877336,0.850042556107,3.21355563569,0.935255644885,-1.29242184153
ENSG00000126500,-4.01,0.226985118861,-4.01,3.2485673047500003,-0.476311504346,0.46758732360699995,-0.9424707130299999,-0.895409990275,-4.01,-0.15444362171599998,-4.01,0.319213261999,-1.0246769234100002,-0.45931820868199996,-4.01,1.69692778623,0.488531772257,-4.01,-4.01,1.29092182597
ENSG00000137161,-2.42391187888,0.500782331579,-2.30501689142,1.7655895412,-0.9438878145690001,1.5952232520299998,0.946558803449,1.29697676483,-0.110199426669,-1.4177886293700002,1.29376492734,0.7656110132080001,-0.48632978892300005,0.19066748077399998,-1.17462359612,0.22816640806299998,-0.41148506764799997,-0.894927313603,-0.377821962764,0.0825027025042
ENSG00000038532,-1.80912580088,0.293114894566,-2.24823322167,-0.0499241351431,0.595430045599,-0.023049269958200003,1.1810280341600001,0.7559671003149999,-0.546196904972,-0.626863950442,-0.386410920919,-0.854996873055,0.281501833456,-1.15771376747,0.215763127262,1.3599237923199998,-0.527199659432,-0.960752862869,-0.6524641289190001,-2.24823322167
ENSG00000223501,-0.147695812708,1.0660057133299998,-2.12615650674,-1.37186845287,0.383712401899,0.8302531008499999,-1.00082229083,0.44413875452,-0.0553499258574,0.34383682189900006,1.3372370372600002,1.34480094037,0.150587020846,1.75944517241,-0.0284586163583,-0.070855049733,-1.3112081340000001,2.04376770891,-0.935065154374,0.134447298282
ENSG00000160345,0.990083270785,-0.0714507749187,0.608022105211,0.029433145094900002,-0.719361180318,0.308062110028,-1.25677459467,-0.11530256293400001,-0.388287303962,-0.871622506741,0.6348046464239999,0.414751588025,-0.219833871707,-1.5144259445700001,-1.3635311777599999,0.605766540444,-1.29061883905,1.6265326266100002,0.18244380535,-1.8477012616599997
ENSG00000174243,-0.606102246173,-0.108805338214,0.512445337553,-0.283073323499,0.803364560061,-0.150326730813,1.4806070317200002,-0.146879039534,-0.0634517649065,0.165764943388,0.7950438566429999,0.992343173182,-0.19152515025400002,-0.875247596322,-1.78401638776,0.6638232440590001,0.830506662683,0.438461380598,-0.8236515428740001,0.051681241355099994
ENSG00000044090,-2.25570131439,1.25756425084,-0.620371664507,-0.148819779601,-0.335392589651,1.3690824011000002,-0.368373083648,3.1745996068999998,-0.589676650024,-1.48559367419,-0.729111378448,0.034438246248300004,-2.04855015998,-0.038013114689000004,0.713146569621,0.23114928815299998,-0.8018575521610001,-1.4314168025799998,1.5253298907700001,-0.253125792202
